,GEOID,NAME,OverFifty,TotalPop
2474,17043841113,"Census Tract 8411.13, DuPage County, Illinois",1425,3772
2475,17043841114,"Census Tract 8411.14, DuPage County, Illinois",1547,4496
2476,17043841207,"Census Tract 8412.07, DuPage County, Illinois",789,2980
2477,17197883514,"Census Tract 8835.14, Will County, Illinois",2374,7055
2478,17197883515,"Census Tract 8835.15, Will County, Illinois",1754,4166
2479,17197883516,"Census Tract 8835.16, Will County, Illinois",2447,7444
2480,17197883517,"Census Tract 8835.17, Will County, Illinois",1408,3496
2481,17197883519,"Census Tract 8835.19, Will County, Illinois",2570,5627
2482,17197883521,"Census Tract 8835.21, Will County, Illinois",1368,3872
2483,17197883522,"Census Tract 8835.22, Will County, Illinois",1569,3400
2484,17197883605,"Census Tract 8836.05, Will County, Illinois",639,2847
2485,17197883606,"Census Tract 8836.06, Will County, Illinois",1052,3881
2486,17197883808,"Census Tract 8838.08, Will County, Illinois",1059,1751
2487,17197883809,"Census Tract 8838.09, Will County, Illinois",1352,3085
2488,17197883810,"Census Tract 8838.10, Will County, Illinois",1714,3703
2489,17197883811,"Census Tract 8838.11, Will County, Illinois",1244,2927
2490,17197883903,"Census Tract 8839.03, Will County, Illinois",707,1839
2491,17197883904,"Census Tract 8839.04, Will County, Illinois",1617,4418
2492,17197884003,"Census Tract 8840.03, Will County, Illinois",1333,4233
2493,17197884101,"Census Tract 8841.01, Will County, Illinois",1630,4448
2494,17197884004,"Census Tract 8840.04, Will County, Illinois",1131,2816
2495,17197884005,"Census Tract 8840.05, Will County, Illinois",732,1303
2496,17197884006,"Census Tract 8840.06, Will County, Illinois",964,2180
2497,17197884103,"Census Tract 8841.03, Will County, Illinois",650,2742
2498,17197980000,"Census Tract 9800, Will County, Illinois",0,0
2499,17197980100,"Census Tract 9801, Will County, Illinois",642,3567
2500,17199020201,"Census Tract 202.01, Williamson County, Illinois",1736,5684
2501,17199020202,"Census Tract 202.02, Williamson County, Illinois",670,2697
2502,17201003711,"Census Tract 37.11, Winnebago County, Illinois",1830,4357
2503,17201980000,"Census Tract 9800, Winnebago County, Illinois",0,9
2504,17065973300,"Census Tract 9733, Hamilton County, Illinois",1144,3030
2505,17069971000,"Census Tract 9710, Hardin County, Illinois",830,2003
2506,17077011700,"Census Tract 117, Jackson County, Illinois",571,6804
2507,17083010401,"Census Tract 104.01, Jersey County, Illinois",2487,6360
2508,17083010402,"Census Tract 104.02, Jersey County, Illinois",901,2153
2509,17085020401,"Census Tract 204.01, Jo Daviess County, Illinois",1430,1949
2510,17085020402,"Census Tract 204.02, Jo Daviess County, Illinois",1424,2775
2511,17087980000,"Census Tract 9800, Johnson County, Illinois",346,2211
2512,17089850101,"Census Tract 8501.01, Kane County, Illinois",1903,6648
2513,17089850103,"Census Tract 8501.03, Kane County, Illinois",1953,5986
2514,17089850105,"Census Tract 8501.05, Kane County, Illinois",2006,6878
2515,17089850106,"Census Tract 8501.06, Kane County, Illinois",2758,8396
2516,17089851101,"Census Tract 8511.01, Kane County, Illinois",1218,4357
2517,17089851102,"Census Tract 8511.02, Kane County, Illinois",1221,3695
2518,17089851301,"Census Tract 8513.01, Kane County, Illinois",989,4006
2519,17089851302,"Census Tract 8513.02, Kane County, Illinois",712,3338
2520,17089851905,"Census Tract 8519.05, Kane County, Illinois",4902,14039
2521,17089851907,"Census Tract 8519.07, Kane County, Illinois",1963,7503
2522,17089851908,"Census Tract 8519.08, Kane County, Illinois",1719,5434
2523,17089851909,"Census Tract 8519.09, Kane County, Illinois",1959,4491
2524,17089851910,"Census Tract 8519.10, Kane County, Illinois",1888,4156
2525,17089852101,"Census Tract 8521.01, Kane County, Illinois",2280,7183
2526,17089852102,"Census Tract 8521.02, Kane County, Illinois",3074,9162
2527,17089852606,"Census Tract 8526.06, Kane County, Illinois",2151,4768
2528,17089852803,"Census Tract 8528.03, Kane County, Illinois",1718,4722
2529,17089852805,"Census Tract 8528.05, Kane County, Illinois",2025,5661
2530,17089852806,"Census Tract 8528.06, Kane County, Illinois",2303,7015
2531,17089852807,"Census Tract 8528.07, Kane County, Illinois",1256,3536
2532,17089852808,"Census Tract 8528.08, Kane County, Illinois",2663,7926
2533,17089852906,"Census Tract 8529.06, Kane County, Illinois",1575,5776
2534,17089852907,"Census Tract 8529.07, Kane County, Illinois",1810,7007
2535,17089853005,"Census Tract 8530.05, Kane County, Illinois",1632,5678
2536,17089853006,"Census Tract 8530.06, Kane County, Illinois",1365,3471
2537,17089854302,"Census Tract 8543.02, Kane County, Illinois",1053,5135
2538,17089853007,"Census Tract 8530.07, Kane County, Illinois",1207,5912
2539,17089853008,"Census Tract 8530.08, Kane County, Illinois",941,4498
2540,17089854301,"Census Tract 8543.01, Kane County, Illinois",1717,7517
2541,17089854503,"Census Tract 8545.03, Kane County, Illinois",3228,12062
2542,17089854504,"Census Tract 8545.04, Kane County, Illinois",3667,8510
2543,17089854600,"Census Tract 8546, Kane County, Illinois",995,3844
2544,17089854700,"Census Tract 8547, Kane County, Illinois",624,2252
2545,17089854800,"Census Tract 8548, Kane County, Illinois",2922,7787
2546,17089854900,"Census Tract 8549, Kane County, Illinois",1694,5678
2547,17091010201,"Census Tract 102.01, Kankakee County, Illinois",653,1985
2548,17091010202,"Census Tract 102.02, Kankakee County, Illinois",3960,9770
2549,17091010601,"Census Tract 106.01, Kankakee County, Illinois",1669,6059
2550,17091010602,"Census Tract 106.02, Kankakee County, Illinois",2106,6292
2551,17091010701,"Census Tract 107.01, Kankakee County, Illinois",1098,4402
2552,17091010702,"Census Tract 107.02, Kankakee County, Illinois",2434,7129
2553,17093890101,"Census Tract 8901.01, Kendall County, Illinois",3810,20265
2554,17093890102,"Census Tract 8901.02, Kendall County, Illinois",4323,14692
2555,17093890301,"Census Tract 8903.01, Kendall County, Illinois",2194,6285
2556,17093890302,"Census Tract 8903.02, Kendall County, Illinois",2540,6318
2557,17097861107,"Census Tract 8611.07, Lake County, Illinois",1104,4003
2558,17097861108,"Census Tract 8611.08, Lake County, Illinois",1958,5809
2559,17097861609,"Census Tract 8616.09, Lake County, Illinois",1436,4750
2560,17097861610,"Census Tract 8616.10, Lake County, Illinois",1362,3426
2561,17097861611,"Census Tract 8616.11, Lake County, Illinois",1650,4429
2562,17097863003,"Census Tract 8630.03, Lake County, Illinois",23,9098
2563,17097863004,"Census Tract 8630.04, Lake County, Illinois",439,4468
2564,17097863005,"Census Tract 8630.05, Lake County, Illinois",0,440
2565,17097863006,"Census Tract 8630.06, Lake County, Illinois",0,0
2566,17097866000,"Census Tract 8660, Lake County, Illinois",2650,6780
2567,17097866100,"Census Tract 8661, Lake County, Illinois",824,3536
2568,17097866200,"Census Tract 8662, Lake County, Illinois",3028,5820
2569,17097990000,"Census Tract 9900, Lake County, Illinois",0,0
2570,17099961701,"Census Tract 9617.01, LaSalle County, Illinois",2573,6122
2571,17099961702,"Census Tract 9617.02, LaSalle County, Illinois",1375,3044
2572,17101880700,"Census Tract 8807, Lawrence County, Illinois",1166,2940
2573,17101880800,"Census Tract 8808, Lawrence County, Illinois",1648,5381
2574,17101880900,"Census Tract 8809, Lawrence County, Illinois",1104,2915
2575,17101881000,"Census Tract 8810, Lawrence County, Illinois",806,2216
2576,17101881100,"Census Tract 8811, Lawrence County, Illinois",1316,2737
2577,17111870301,"Census Tract 8703.01, McHenry County, Illinois",1504,4487
2578,17111870302,"Census Tract 8703.02, McHenry County, Illinois",1077,4393
2579,17111871105,"Census Tract 8711.05, McHenry County, Illinois",2224,5165
2580,17111871106,"Census Tract 8711.06, McHenry County, Illinois",2527,8900
2581,17111871107,"Census Tract 8711.07, McHenry County, Illinois",1735,5272
2582,17111871208,"Census Tract 8712.08, McHenry County, Illinois",1373,3626
2583,17111871108,"Census Tract 8711.08, McHenry County, Illinois",1497,5605
2584,17111871109,"Census Tract 8711.09, McHenry County, Illinois",1135,5088
2585,17111871207,"Census Tract 8712.07, McHenry County, Illinois",1616,4848
2586,17111871209,"Census Tract 8712.09, McHenry County, Illinois",1073,3591
2587,17111871310,"Census Tract 8713.10, McHenry County, Illinois",1874,4552
2588,17111871311,"Census Tract 8713.11, McHenry County, Illinois",1223,4266
2589,17111871500,"Census Tract 8715, McHenry County, Illinois",6855,13559
2590,17111871600,"Census Tract 8716, McHenry County, Illinois",2078,5085
2591,17113001105,"Census Tract 11.05, McLean County, Illinois",1213,5156
2592,17113001106,"Census Tract 11.06, McLean County, Illinois",671,3356
2593,17113001403,"Census Tract 14.03, McLean County, Illinois",1283,3920
2594,17113001404,"Census Tract 14.04, McLean County, Illinois",1242,4368
2595,17113005101,"Census Tract 51.01, McLean County, Illinois",2846,9360
2596,17113005102,"Census Tract 51.02, McLean County, Illinois",2590,6903
2597,17113005800,"Census Tract 58, McLean County, Illinois",1542,3996
2598,17113005900,"Census Tract 59, McLean County, Illinois",1345,4248
2599,17113006000,"Census Tract 60, McLean County, Illinois",1571,4002
2600,17115003100,"Census Tract 31, Macon County, Illinois",434,2169
2601,17119401903,"Census Tract 4019.03, Madison County, Illinois",1594,4425
2602,17119401904,"Census Tract 4019.04, Madison County, Illinois",363,708
2603,17119403533,"Census Tract 4035.33, Madison County, Illinois",4074,10270
2604,17119403534,"Census Tract 4035.34, Madison County, Illinois",2044,4133
2605,17119403603,"Census Tract 4036.03, Madison County, Illinois",710,1819
2606,17119403604,"Census Tract 4036.04, Madison County, Illinois",2464,6695
2607,17119403701,"Census Tract 4037.01, Madison County, Illinois",2523,5956
2608,17119403702,"Census Tract 4037.02, Madison County, Illinois",2322,5639
2609,17119404000,"Census Tract 4040, Madison County, Illinois",790,2850
2610,17119404100,"Census Tract 4041, Madison County, Illinois",1212,3047
2611,17133600101,"Census Tract 6001.01, Monroe County, Illinois",2814,7900
2612,17133600102,"Census Tract 6001.02, Monroe County, Illinois",2171,5089
2613,17133600401,"Census Tract 6004.01, Monroe County, Illinois",2624,6263
2614,17133600402,"Census Tract 6004.02, Monroe County, Illinois",1769,4644
2615,17133600501,"Census Tract 6005.01, Monroe County, Illinois",2700,6691
2616,17133600502,"Census Tract 6005.02, Monroe County, Illinois",1567,3349
2617,17143002701,"Census Tract 27.01, Peoria County, Illinois",1388,3634
2618,17143002702,"Census Tract 27.02, Peoria County, Illinois",1684,3852
2619,17143005000,"Census Tract 50, Peoria County, Illinois",700,2406
2620,17161024500,"Census Tract 245, Rock Island County, Illinois",620,2195
2621,17163501604,"Census Tract 5016.04, St. Clair County, Illinois",1595,4194
2622,17163501605,"Census Tract 5016.05, St. Clair County, Illinois",1041,2562
2623,17163503323,"Census Tract 5033.23, St. Clair County, Illinois",2914,6971
2624,17163503324,"Census Tract 5033.24, St. Clair County, Illinois",1936,6631
2625,17163503334,"Census Tract 5033.34, St. Clair County, Illinois",2488,6096
2626,17163503413,"Census Tract 5034.13, St. Clair County, Illinois",2156,5905
2627,17163503905,"Census Tract 5039.05, St. Clair County, Illinois",1193,2928
2628,17163503414,"Census Tract 5034.14, St. Clair County, Illinois",1385,4439
2629,17163503903,"Census Tract 5039.03, St. Clair County, Illinois",1419,3838
2630,17163503904,"Census Tract 5039.04, St. Clair County, Illinois",2349,10835
2631,17163503906,"Census Tract 5039.06, St. Clair County, Illinois",2233,5244
2632,17163504354,"Census Tract 5043.54, St. Clair County, Illinois",1907,6439
2633,17163504355,"Census Tract 5043.55, St. Clair County, Illinois",1732,5096
2634,17163504600,"Census Tract 5046, St. Clair County, Illinois",593,1807
2635,17167001003,"Census Tract 10.03, Sangamon County, Illinois",562,1315
2636,17167001004,"Census Tract 10.04, Sangamon County, Illinois",1794,4665
2637,17183011200,"Census Tract 112, Vermilion County, Illinois",1979,6486
2638,17197880114,"Census Tract 8801.14, Will County, Illinois",829,2926
2639,17197880115,"Census Tract 8801.15, Will County, Illinois",845,3264
2640,17197880116,"Census Tract 8801.16, Will County, Illinois",1178,3153
2641,17197880117,"Census Tract 8801.17, Will County, Illinois",1127,3153
2642,17197880118,"Census Tract 8801.18, Will County, Illinois",1831,4730
2643,17197880119,"Census Tract 8801.19, Will County, Illinois",1770,4503
2644,17197880120,"Census Tract 8801.20, Will County, Illinois",2804,10264
2645,17197880121,"Census Tract 8801.21, Will County, Illinois",2435,9848
2646,17197880203,"Census Tract 8802.03, Will County, Illinois",1036,4199
2647,17197880204,"Census Tract 8802.04, Will County, Illinois",2359,5520
2648,17197880303,"Census Tract 8803.03, Will County, Illinois",1400,4075
2649,17197880304,"Census Tract 8803.04, Will County, Illinois",1822,4860
2650,17197880305,"Census Tract 8803.05, Will County, Illinois",1686,4969
2651,17197880306,"Census Tract 8803.06, Will County, Illinois",1775,6917
2652,17197880307,"Census Tract 8803.07, Will County, Illinois",1496,5894
2653,17197880308,"Census Tract 8803.08, Will County, Illinois",2523,9262
2654,17197880309,"Census Tract 8803.09, Will County, Illinois",1552,4897
2655,17197880310,"Census Tract 8803.10, Will County, Illinois",2704,13376
2656,17197880312,"Census Tract 8803.12, Will County, Illinois",3608,11045
2657,17197880313,"Census Tract 8803.13, Will County, Illinois",2329,11690
2658,17197880314,"Census Tract 8803.14, Will County, Illinois",1642,7303
2659,17197880408,"Census Tract 8804.08, Will County, Illinois",1041,5229
2660,17197880410,"Census Tract 8804.10, Will County, Illinois",1625,8591
2661,17197880411,"Census Tract 8804.11, Will County, Illinois",1265,3328
2662,17197880412,"Census Tract 8804.12, Will County, Illinois",1383,4044
2663,17197880414,"Census Tract 8804.14, Will County, Illinois",1442,4373
2664,17197880415,"Census Tract 8804.15, Will County, Illinois",1888,7634
2665,17197883307,"Census Tract 8833.07, Will County, Illinois",1549,4070
2666,17197883401,"Census Tract 8834.01, Will County, Illinois",1723,4143
2667,17197883402,"Census Tract 8834.02, Will County, Illinois",818,2011
2668,17197883507,"Census Tract 8835.07, Will County, Illinois",1588,4002
2669,17197883509,"Census Tract 8835.09, Will County, Illinois",1281,4429
2670,17197883510,"Census Tract 8835.10, Will County, Illinois",1269,5313
2671,17031770602,"Census Tract 7706.02, Cook County, Illinois",1426,5211
2672,17031802004,"Census Tract 8020.04, Cook County, Illinois",1899,5186
2673,17031770901,"Census Tract 7709.01, Cook County, Illinois",2328,5243
2674,17031770902,"Census Tract 7709.02, Cook County, Illinois",1427,3473
2675,17031802003,"Census Tract 8020.03, Cook County, Illinois",945,2629
2676,17031823500,"Census Tract 8235, Cook County, Illinois",1484,4669
2677,17031821500,"Census Tract 8215, Cook County, Illinois",469,1674
2678,17031821800,"Census Tract 8218, Cook County, Illinois",1709,5352
2679,17031823400,"Census Tract 8234, Cook County, Illinois",1336,5040
2680,17031823702,"Census Tract 8237.02, Cook County, Illinois",2292,6149
2681,17031825000,"Census Tract 8250, Cook County, Illinois",1733,4834
2682,17031826201,"Census Tract 8262.01, Cook County, Illinois",2126,3502
2683,17031826301,"Census Tract 8263.01, Cook County, Illinois",1315,4006
2684,17043841208,"Census Tract 8412.08, DuPage County, Illinois",1235,5531
2685,17043841209,"Census Tract 8412.09, DuPage County, Illinois",1487,3814
2686,17043841210,"Census Tract 8412.10, DuPage County, Illinois",1151,4529
2687,17043841308,"Census Tract 8413.08, DuPage County, Illinois",1540,4432
2688,17043841310,"Census Tract 8413.10, DuPage County, Illinois",1258,3860
2689,17043841312,"Census Tract 8413.12, DuPage County, Illinois",996,3871
2690,17043841313,"Census Tract 8413.13, DuPage County, Illinois",1347,2773
2691,17043841314,"Census Tract 8413.14, DuPage County, Illinois",2318,6380
2692,17043841315,"Census Tract 8413.15, DuPage County, Illinois",1054,3591
2693,17043841316,"Census Tract 8413.16, DuPage County, Illinois",1525,3501
2694,17043841318,"Census Tract 8413.18, DuPage County, Illinois",1060,2987
2695,17043841320,"Census Tract 8413.20, DuPage County, Illinois",755,2585
2696,17043841321,"Census Tract 8413.21, DuPage County, Illinois",831,2593
2697,17043841322,"Census Tract 8413.22, DuPage County, Illinois",1628,4774
2698,17043841323,"Census Tract 8413.23, DuPage County, Illinois",1122,3012
2699,17043841324,"Census Tract 8413.24, DuPage County, Illinois",1023,2986
2700,17043841325,"Census Tract 8413.25, DuPage County, Illinois",2124,5887
2701,17043841326,"Census Tract 8413.26, DuPage County, Illinois",1516,3153
2702,17043841327,"Census Tract 8413.27, DuPage County, Illinois",1706,4586
2703,17043841403,"Census Tract 8414.03, DuPage County, Illinois",1859,3893
2704,17043841404,"Census Tract 8414.04, DuPage County, Illinois",1541,3078
2705,17031824113,"Census Tract 8241.13, Cook County, Illinois",3059,7005
2706,17031824114,"Census Tract 8241.14, Cook County, Illinois",2334,5109
2707,17031824115,"Census Tract 8241.15, Cook County, Illinois",1607,3951
2708,17031824116,"Census Tract 8241.16, Cook County, Illinois",1659,5482
2709,17031824117,"Census Tract 8241.17, Cook County, Illinois",3999,9619
2710,17031824119,"Census Tract 8241.19, Cook County, Illinois",2846,5713
2711,17031824120,"Census Tract 8241.20, Cook County, Illinois",4558,8884
2712,17031824121,"Census Tract 8241.21, Cook County, Illinois",1356,3279
2713,17031824122,"Census Tract 8241.22, Cook County, Illinois",2829,6444
2714,17031824123,"Census Tract 8241.23, Cook County, Illinois",2774,7741
2715,17031825303,"Census Tract 8253.03, Cook County, Illinois",1201,3956
2716,17031830500,"Census Tract 8305, Cook County, Illinois",842,4959
2717,17031825304,"Census Tract 8253.04, Cook County, Illinois",1569,4246
2718,17031830007,"Census Tract 8300.07, Cook County, Illinois",1530,5161
2719,17031830008,"Census Tract 8300.08, Cook County, Illinois",1324,4415
2720,17031830600,"Census Tract 8306, Cook County, Illinois",922,4861
2721,17031830700,"Census Tract 8307, Cook County, Illinois",1141,3693
2722,17031830800,"Census Tract 8308, Cook County, Illinois",427,2512
2723,17031830900,"Census Tract 8309, Cook County, Illinois",598,3089
2724,17031831000,"Census Tract 8310, Cook County, Illinois",403,2195
2725,17031831100,"Census Tract 8311, Cook County, Illinois",2159,7891
2726,17031831200,"Census Tract 8312, Cook County, Illinois",1241,4838
2727,17031831300,"Census Tract 8313, Cook County, Illinois",392,1047
2728,17031831400,"Census Tract 8314, Cook County, Illinois",1050,2976
2729,17031831500,"Census Tract 8315, Cook County, Illinois",1166,3720
2730,17031831600,"Census Tract 8316, Cook County, Illinois",2355,7451
2731,17031831700,"Census Tract 8317, Cook County, Illinois",659,2500
2732,17031831800,"Census Tract 8318, Cook County, Illinois",1901,6194
2733,17031831900,"Census Tract 8319, Cook County, Illinois",342,2913
2734,17031832000,"Census Tract 8320, Cook County, Illinois",132,1781
2735,17031832100,"Census Tract 8321, Cook County, Illinois",383,3533
2736,17031832200,"Census Tract 8322, Cook County, Illinois",391,3289
2737,17031832300,"Census Tract 8323, Cook County, Illinois",264,2001
2738,17031832400,"Census Tract 8324, Cook County, Illinois",516,3038
2739,17031832500,"Census Tract 8325, Cook County, Illinois",863,3551
2740,17031832600,"Census Tract 8326, Cook County, Illinois",618,3780
2741,17031832900,"Census Tract 8329, Cook County, Illinois",312,2322
2742,17031833000,"Census Tract 8330, Cook County, Illinois",577,4138
2743,17031833100,"Census Tract 8331, Cook County, Illinois",1359,7250
2744,17031833300,"Census Tract 8333, Cook County, Illinois",492,2699
2745,17031833900,"Census Tract 8339, Cook County, Illinois",636,2530
2746,17031834000,"Census Tract 8340, Cook County, Illinois",1125,2926
2747,17031834200,"Census Tract 8342, Cook County, Illinois",1382,4249
2748,17031834300,"Census Tract 8343, Cook County, Illinois",2820,6004
2749,17031834400,"Census Tract 8344, Cook County, Illinois",1249,4390
2750,17031834500,"Census Tract 8345, Cook County, Illinois",296,1376
2751,17031834600,"Census Tract 8346, Cook County, Illinois",873,1975
2752,17031834700,"Census Tract 8347, Cook County, Illinois",455,1426
2753,17031834800,"Census Tract 8348, Cook County, Illinois",744,1546
2754,17031834900,"Census Tract 8349, Cook County, Illinois",748,1615
2755,17031835000,"Census Tract 8350, Cook County, Illinois",1630,5622
2756,17031835100,"Census Tract 8351, Cook County, Illinois",1356,5505
2757,17031835200,"Census Tract 8352, Cook County, Illinois",656,2020
2758,17031835500,"Census Tract 8355, Cook County, Illinois",818,1479
2759,17031835600,"Census Tract 8356, Cook County, Illinois",375,841
2760,17031835700,"Census Tract 8357, Cook County, Illinois",14,416
2761,17031835800,"Census Tract 8358, Cook County, Illinois",343,1858
2762,17031836200,"Census Tract 8362, Cook County, Illinois",120,1604
2763,17031835900,"Census Tract 8359, Cook County, Illinois",935,3190
2764,17031836000,"Census Tract 8360, Cook County, Illinois",487,2785
2765,17031836100,"Census Tract 8361, Cook County, Illinois",496,2039
2766,17031340400,"Census Tract 3404, Cook County, Illinois",738,2031
2767,17031360200,"Census Tract 3602, Cook County, Illinois",334,1503
2768,17031190800,"Census Tract 1908, Cook County, Illinois",1789,7338
2769,17031191200,"Census Tract 1912, Cook County, Illinois",750,3934
2770,17031210100,"Census Tract 2101, Cook County, Illinois",852,3684
2771,17031220400,"Census Tract 2204, Cook County, Illinois",723,2643
2772,17031240800,"Census Tract 2408, Cook County, Illinois",293,1500
2773,17031243000,"Census Tract 2430, Cook County, Illinois",429,2274
2774,17031250800,"Census Tract 2508, Cook County, Illinois",860,2427
2775,17031251700,"Census Tract 2517, Cook County, Illinois",332,1329
2776,17031818401,"Census Tract 8184.01, Cook County, Illinois",1288,3558
2777,17031816500,"Census Tract 8165, Cook County, Illinois",1043,4289
2778,17111870905,"Census Tract 8709.05, McHenry County, Illinois",1537,4954
2779,17111871305,"Census Tract 8713.05, McHenry County, Illinois",2209,6309
2780,17111871306,"Census Tract 8713.06, McHenry County, Illinois",3022,8191
2781,17111871307,"Census Tract 8713.07, McHenry County, Illinois",1933,4977
2782,17111871402,"Census Tract 8714.02, McHenry County, Illinois",2171,5916
2783,17111870102,"Census Tract 8701.02, McHenry County, Illinois",2726,6650
2784,17111870200,"Census Tract 8702, McHenry County, Illinois",2527,6061
2785,17111870803,"Census Tract 8708.03, McHenry County, Illinois",3527,7815
2786,17111870808,"Census Tract 8708.08, McHenry County, Illinois",1614,3724
2787,17111870809,"Census Tract 8708.09, McHenry County, Illinois",2449,6696
2788,17111870902,"Census Tract 8709.02, McHenry County, Illinois",2707,7816
2789,17111870903,"Census Tract 8709.03, McHenry County, Illinois",1296,3695
2790,17111871404,"Census Tract 8714.04, McHenry County, Illinois",1767,4778
2791,17111870500,"Census Tract 8705, McHenry County, Illinois",3394,9221
2792,17111870702,"Census Tract 8707.02, McHenry County, Illinois",3024,7496
2793,17111870807,"Census Tract 8708.07, McHenry County, Illinois",1919,5657
2794,17111871206,"Census Tract 8712.06, McHenry County, Illinois",2413,6606
2795,17111871301,"Census Tract 8713.01, McHenry County, Illinois",1694,4812
2796,17111870904,"Census Tract 8709.04, McHenry County, Illinois",1878,4658
2797,17111870401,"Census Tract 8704.01, McHenry County, Illinois",2849,8179
2798,17111870603,"Census Tract 8706.03, McHenry County, Illinois",1515,4899
2799,17111871004,"Census Tract 8710.04, McHenry County, Illinois",1969,5490
2800,17111870811,"Census Tract 8708.11, McHenry County, Illinois",1751,4700
2801,17113000105,"Census Tract 1.05, McLean County, Illinois",1423,4016
2802,17113001200,"Census Tract 12, McLean County, Illinois",950,2552
2803,17113001303,"Census Tract 13.03, McLean County, Illinois",379,1965
2804,17113005602,"Census Tract 56.02, McLean County, Illinois",860,2130
2805,17113000102,"Census Tract 1.02, McLean County, Illinois",1574,8047
2806,17113001800,"Census Tract 18, McLean County, Illinois",1383,3323
2807,17113005501,"Census Tract 55.01, McLean County, Illinois",949,2391
2808,17089852201,"Census Tract 8522.01, Kane County, Illinois",1923,4669
2809,17089850202,"Census Tract 8502.02, Kane County, Illinois",1267,6414
2810,17089850400,"Census Tract 8504, Kane County, Illinois",1382,2550
2811,17089851400,"Census Tract 8514, Kane County, Illinois",1392,6922
2812,17089853200,"Census Tract 8532, Kane County, Illinois",1441,6346
2813,17089853400,"Census Tract 8534, Kane County, Illinois",1597,9706
2814,17089854002,"Census Tract 8540.02, Kane County, Illinois",1749,5187
2815,17089852001,"Census Tract 8520.01, Kane County, Illinois",2031,4780
2816,17089853900,"Census Tract 8539, Kane County, Illinois",1960,6189
2817,17089850600,"Census Tract 8506, Kane County, Illinois",3108,7447
2818,17089852700,"Census Tract 8527, Kane County, Illinois",2386,6982
2819,17089850500,"Census Tract 8505, Kane County, Illinois",1591,3841
2820,17089853600,"Census Tract 8536, Kane County, Illinois",1830,8747
2821,17093890500,"Census Tract 8905, Kendall County, Illinois",3250,13778
2822,17093890700,"Census Tract 8907, Kendall County, Illinois",3478,16266
2823,17093890400,"Census Tract 8904, Kendall County, Illinois",6239,28671
2824,17093890600,"Census Tract 8906, Kendall County, Illinois",3399,10128
2825,17093890202,"Census Tract 8902.02, Kendall County, Illinois",1011,3430
2826,17093890201,"Census Tract 8902.01, Kendall County, Illinois",1607,4793
2827,17009970400,"Census Tract 9704, Brown County, Illinois",1097,2500
2828,17031817500,"Census Tract 8175, Cook County, Illinois",1298,3388
2829,17031817700,"Census Tract 8177, Cook County, Illinois",2156,5264
2830,17031817900,"Census Tract 8179, Cook County, Illinois",2638,5717
2831,17031821401,"Census Tract 8214.01, Cook County, Illinois",1359,4202
2832,17031820104,"Census Tract 8201.04, Cook County, Illinois",1696,4113
2833,17031820201,"Census Tract 8202.01, Cook County, Illinois",3584,7653
2834,17031821200,"Census Tract 8212, Cook County, Illinois",1826,6215
2835,17031821600,"Census Tract 8216, Cook County, Illinois",1592,4428
2836,17031821700,"Census Tract 8217, Cook County, Illinois",1575,4691
2837,17031822102,"Census Tract 8221.02, Cook County, Illinois",2067,4974
2838,17031222600,"Census Tract 2226, Cook County, Illinois",165,1573
2839,17031230800,"Census Tract 2308, Cook County, Illinois",356,1425
2840,17031240700,"Census Tract 2407, Cook County, Illinois",308,1752
2841,17031241000,"Census Tract 2410, Cook County, Illinois",376,2096
2842,17031241100,"Census Tract 2411, Cook County, Illinois",417,3826
2843,17031242000,"Census Tract 2420, Cook County, Illinois",850,5254
2844,17031242100,"Census Tract 2421, Cook County, Illinois",281,3878
2845,17031250600,"Census Tract 2506, Cook County, Illinois",1638,4120
2846,17031251100,"Census Tract 2511, Cook County, Illinois",1441,4416
2847,17031836300,"Census Tract 8363, Cook County, Illinois",510,1488
2848,17031836400,"Census Tract 8364, Cook County, Illinois",949,3737
2849,17031836500,"Census Tract 8365, Cook County, Illinois",331,1610
2850,17031836600,"Census Tract 8366, Cook County, Illinois",836,2291
2851,17031836700,"Census Tract 8367, Cook County, Illinois",661,2422
2852,17031836800,"Census Tract 8368, Cook County, Illinois",618,2164
2853,17031836900,"Census Tract 8369, Cook County, Illinois",207,1251
2854,17031837400,"Census Tract 8374, Cook County, Illinois",745,2460
2855,17031837000,"Census Tract 8370, Cook County, Illinois",462,1950
2856,17031837100,"Census Tract 8371, Cook County, Illinois",516,1596
2857,17031837300,"Census Tract 8373, Cook County, Illinois",492,2607
2858,17031837800,"Census Tract 8378, Cook County, Illinois",606,2662
2859,17031838000,"Census Tract 8380, Cook County, Illinois",814,2577
2860,17031838100,"Census Tract 8381, Cook County, Illinois",752,1760
2861,17031838200,"Census Tract 8382, Cook County, Illinois",244,1976
2862,17031838300,"Census Tract 8383, Cook County, Illinois",312,1425
2863,17031838600,"Census Tract 8386, Cook County, Illinois",352,1507
2864,17007010601,"Census Tract 106.01, Boone County, Illinois",1440,3811
2865,17007010602,"Census Tract 106.02, Boone County, Illinois",3406,12065
2866,17019000301,"Census Tract 3.01, Champaign County, Illinois",116,5233
2867,17019000302,"Census Tract 3.02, Champaign County, Illinois",70,3147
2868,17031838700,"Census Tract 8387, Cook County, Illinois",1022,4311
2869,17031838800,"Census Tract 8388, Cook County, Illinois",904,3173
2870,17031839000,"Census Tract 8390, Cook County, Illinois",1997,8789
2871,17031839100,"Census Tract 8391, Cook County, Illinois",983,7352
